scale,fns,model,loo_comp,elpd_loo,p_loo,looic,se_elpd_loo,se_p_loo,se_looic,elpd_loo_diff,se_loo_diff,elpd_waic,p_waic,waic,se_elpd_waic,se_p_waic,se_waic,r2,r2_se,r2_q2.5,r2_q97.5
regional,Decomposer_richness,intercept,NA,-803.0004329214312,7.928852556249195,1606.0008658428624,11.63623910617167,1.3403275487489748,23.27247821234334,0,0,-802.6194321846166,7.547851819434403,1605.2388643692332,11.616088351571205,1.1580747791679664,23.23217670314241,0.08642585731370961,0.028895346764279895,0.03492964325459518,0.14705912212113206
regional,Decomposer_richness,slope,similar,-807.0383680076153,7.060793289574732,1614.0767360152306,11.917977122719643,1.0636574061681296,23.835954245439286,-4.037935086183163,4.126096531173033,-807.0122191387701,7.034644420731153,1614.0244382775402,11.914201244459532,1.0559329474648287,23.828402488919064,0.04849868882184693,0.022155476512110014,0.013085012161297352,0.09797734501560963
regional,Bac_JaccDist_av,intercept,NA,562.7994273876252,11.339020343242304,-1125.5988547752504,22.635217156064936,2.9796973340750146,45.27043431212987,0,0,564.1718179617307,9.96662976913666,-1128.3436359234613,22.550203747013832,2.159875137335851,45.100407494027664,0.076210028783710193,0.02727178229204291,0.029133691855573678,0.13449141830066777
regional,Bac_JaccDist_av,slope,similar,566.5697370104336,8.958079519161569,-1133.1394740208673,22.477440899981097,1.9481596736795161,44.954881799962195,-3.7703096228088366,3.0142017748376655,566.5926327806407,8.935183748954529,-1133.1852655612813,22.475218636136997,1.941333095892346,44.950437272273994,0.0792169495268707,0.028122096912549337,0.029992060987242337,0.13880859962251368
regional,Fungi_JaccDist_av,intercept,NA,664.8894657814949,7.537320836662097,-1329.7789315629898,13.067708284359117,1.167486965992731,26.135416568718234,0,0,665.2602644010186,7.166522217137714,-1330.5205288020372,13.052714918954997,0.9637191688865645,26.105429837909995,0.08846123296011733,0.029121448741758628,0.037171839980764516,0.15028216470254704
regional,Fungi_JaccDist_av,slope,similar,667.5279389877603,6.317703061608804,-1335.0558779755206,12.98298912501796,0.7457918808304087,25.96597825003592,-2.6384732062660765,2.279020584022425,667.5487212073225,6.296920842047331,-1335.097442414645,12.982498213773507,0.7425539346676091,25.964996427547014,0.09191448421444379,0.029833897035148504,0.03914974345366971,0.1547834718843675
regional,Protist_JaccDist_av,intercept,NA,621.1516691291511,6.695465894701557,-1242.3033382583021,12.139380364221449,1.095811509116402,24.278760728442897,0,0,621.5737047162199,6.273430307632912,-1243.1474094324399,12.120645008640578,0.8033661903485176,24.241290017281155,0.27222625698977176,0.03816109893968236,0.19501391488101286,0.3438434705079256
regional,Protist_JaccDist_av,slope,similar,621.9196054192138,5.807810066655494,-1243.8392108384276,12.152744615019449,0.7647306197936533,24.305489230038898,-0.7679362900625186,0.9814861740552309,621.9352193525422,5.792196133327391,-1243.8704387050843,12.15188399413462,0.7609725345949129,24.30376798826924,0.26923300373007686,0.03867649145271739,0.19122510004626164,0.34233220400554126
regional,Invertebrate_JaccDist_av,intercept,NA,624.0757923465243,7.297233974488442,-1248.1515846930486,11.720434261799333,1.031212095496791,23.440868523598667,0,0,624.3806093308866,6.992416990125954,-1248.7612186617732,11.70856349228307,0.8550157314304642,23.41712698456614,0.11335135535206062,0.032044089083372355,0.05452739244742613,0.17852566260506902
regional,Invertebrate_JaccDist_av,slope,similar,624.5729030863649,6.628236104938399,-1249.1458061727299,11.811072055239544,0.7527643054896697,23.622144110479088,-0.497110739840398,2.7589391176652134,624.5950125912184,6.606126600084584,-1249.1900251824368,11.809932293854118,0.7488169219843241,23.619864587708236,0.10598812702414222,0.03165422620222028,0.048326979785710614,0.17082823100228567
