"lc","fns","Label","Group_function","Organism","effect_mean","effect_SD","effect_median","effect_ci_2.5","effect_ci_17","effect_ci_83","effect_ci_97.5"
"Grassland","Fungi_richness","Fungal Richness","Richness","Fungi",0.144980971254403,0.268601879908581,0.134944377085697,-0.29514400151363,-0.115837383346091,0.40557918163718,0.673173548277288
"Grassland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",-0.00116565036848418,0.263109000427205,-0.00131352828990483,-0.431013804641695,-0.252510552806485,0.253862311919235,0.503248901503183
"Grassland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",-0.264522058360375,0.253635782869531,-0.26200543162094,-0.672582749687545,-0.508962105296802,-0.0156254826525904,0.230284264984166
"Grassland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.141708793597594,0.353209547555059,0.0708097286088975,-0.336895070682481,-0.199168477702358,0.539060009986237,0.866742311572617
"Grassland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",0.0481049146992194,0.268212308103096,0.052296756411982,-0.381892030788041,-0.206159042544992,0.302047501218716,0.597902076918793
"Grassland","Nematode_richness","Nematode Richness","Richness","Nematodes",0.127144315363197,0.238591586569848,0.129058340767492,-0.27804355030461,-0.102476410297103,0.350936951213701,0.597503904420513
"Grassland","Nutrient_service","Nutrient cycling","Function","Function",0.128280147849362,0.213669964394073,0.121596857331029,-0.208218417443759,-0.0764394005390154,0.327710202040662,0.567201941865395
"Grassland","OM_decomposition_service","Decomposition (OM)","Function","Function",0.252090443618617,0.292611255316657,0.215886181465649,-0.191726745774453,-0.0113487510332012,0.535798400735057,0.87921412877531
"Grassland","Pathogen_control","Pathogen control","Function","Function",0.357452860008967,0.224739973276663,0.362592448946461,-0.0198557512890574,0.144400279843404,0.575273377199939,0.778107880269693
"Grassland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",0.460748034045811,0.242645395261647,0.448301947900066,0.0899220809732631,0.235323304324816,0.689764310065107,0.963311066020796
"Grassland","Protist_richness","Protist Richness","Richness","Protists",-0.289449908869658,0.257477774658752,-0.287090911455557,-0.724522074329264,-0.532920274869132,-0.0539857207897723,0.233583773523107
"Grassland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.0314060897667419,0.266032433374978,0.0310761023392511,-0.431127710000511,-0.218563478151093,0.287081876482409,0.540781054178192
"Grassland","Soil_carbon_service","Soil carbon","Function","Function",0.297621299774907,0.298869806872091,0.226214758729478,-0.136461347220039,0.00632109727816247,0.64086900745426,0.868762619605943
"Grassland","Soil_stability_service","Soil stability","Function","Function",-0.122102466024635,0.253925838580834,-0.123782182982189,-0.550154610834645,-0.381389612281736,0.125580839800399,0.340134847854495
"Woodland","Arbuscularmycorrhizal_richness","AM fungi Richness","Richness","Fungi",0.0393101593759071,0.306637544372958,0.0340472187124355,-0.463107642950602,-0.239627423104694,0.335602507295361,0.679825447328196
"Woodland","Bac_JaccDist_av","Bacterial Dissimilarity","Dissimilarity","Bacteria",0.14613202099761,0.268405717055475,0.138045270415606,-0.294347097286699,-0.108569247970509,0.406646059694282,0.68806436333554
"Woodland","Bac_richness","Bacterial Richness","Richness","Bacteria",-0.162337812945555,0.250004381548301,-0.161570969665875,-0.6031234678418,-0.397250037572171,0.0808482227080217,0.301400559716829
"Woodland","Bac_shannonDiv","Bacterial Shannon","Shannon","Bacteria",-0.152341365768059,0.264521600252079,-0.148375611283231,-0.597845719056175,-0.404915822816335,0.097743791540057,0.346627047463893
"Woodland","Decomposer_richness","Decomposer Richness","Richness","Decomposers",0.140133633062655,0.298958676462807,0.141858058196469,-0.335861942525636,-0.154197569940486,0.437271074230478,0.699960433987229
"Woodland","Ectomycorrhizal_richness","EM fungi Richness","Richness","Fungi",-0.0844330758290952,0.317403364027118,-0.0867656808763725,-0.577500169699831,-0.393899468916588,0.215357724969541,0.583335359822692
"Woodland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",-0.0754213193700016,0.271353752575302,-0.0718644409437731,-0.510768480469801,-0.320731543252443,0.16521928471262,0.434381439151095
"Woodland","Fungi_richness","Fungal Richness","Richness","Fungi",0.101209963569982,0.297745036905158,0.0944213680059418,-0.392524721681739,-0.173683327976013,0.399370556123575,0.710569256610439
"Woodland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",-0.250371420584518,0.297085901145422,-0.264293463003918,-0.712530081337831,-0.502385483316174,0.0183031702857595,0.362636567376439
"Woodland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",0.313307032394318,0.296704838193438,0.303669074825952,-0.172458292891839,0.041855896037534,0.587210975413671,0.894126194570926
"Woodland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.256922549467168,0.254415156491053,0.265479828007923,-0.168700826899746,0.0290582954478855,0.50294116783883,0.710502330234129
"Woodland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",0.271479020685364,0.246012719603277,0.270592202627615,-0.13037838199678,0.0391916413560211,0.503711466635896,0.742502120139206
"Woodland","Nematode_richness","Nematode Richness","Richness","Nematodes",-0.465133084777296,0.286085677667856,-0.463777901716038,-0.926871579489721,-0.731552783976681,-0.213664610799467,0.127790329362186
"Woodland","Nutrient_service","Nutrient cycling","Function","Function",-0.121306932812171,0.298301167964917,-0.125895770345559,-0.603343142895307,-0.403979073313109,0.182258476404748,0.455668023693725
"Woodland","OM_decomposition_service","Decomposition (OM)","Function","Function",-0.353093927586265,0.302355782527573,-0.331458609398215,-0.883231744226993,-0.632343396101912,-0.0647285875349106,0.176221275886232
"Woodland","Pathogen_control","Pathogen control","Function","Function",0.0778408605597377,0.283031201434923,0.0678307039131667,-0.377558727221914,-0.196296722225495,0.350607216213706,0.65150493090514
"Woodland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",-0.117191831462369,0.288038884623418,-0.10647445966083,-0.601227391807457,-0.385853277236369,0.142551399963459,0.430641363579291
"Woodland","Protist_richness","Protist Richness","Richness","Protists",-0.288254157403382,0.288998994339153,-0.289570156702521,-0.782355639935975,-0.550929228575896,-0.0198474824162994,0.322696548340834
"Woodland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",-0.0104620682439308,0.292936839521502,-0.0217476856800831,-0.467083424608169,-0.274592840701868,0.254237321160983,0.572574747319647
"Woodland","Soil_carbon_service","Soil carbon","Function","Function",0.0523739490239857,0.295897911948504,0.0674695979770258,-0.457839297530695,-0.234934724937611,0.343958248154785,0.566166851511442
"Woodland","Soil_stability_service","Soil stability","Function","Function",-0.245212837249895,0.249676332532335,-0.236587308183974,-0.644166409859309,-0.480139106074893,-0.00854802765711272,0.236239535904438
NA,"Water_regulation_service","Water regulation","Function","Function",NA,NA,NA,NA,NA,NA,NA
