SampleID,LC,Latitude,Longitude,Elevation,AnnualPrec,AnnualTemp,Soil_pH,Soil_salinity,Soil_texture,Soil_carbon_service,OM_decomposition_service,Soil_stability_service,Nutrient_service,Pathogen_control,Bac_richness,Fungi_richness,Invertebrate_richness,Protist_richness,Nematode_richness,Bac_shannonDiv,Fungi_shannonDiv,Invertebrate_shannonDiv,Protist_shannonDiv,Ectomycorrhizal_richness,Arbuscularmycorrhizal_richness,Decomposer_richness,Bac_JaccDist_av,Fungi_JaccDist_av,Protist_JaccDist_av,Invertebrate_JaccDist_av,PA,PA_type,PA_rank
175,Woodland,available on request,available on request,588,762.8000000000001,1.3150000000000035,4.91,47.3,34.72,3.1,-0.34685314809520407,-0.9778880416995316,-0.503646506783193,0.981981981981982,3263,222,50,200,25,7.28219906055853,3.91080141957263,3.09547460045381,3.45280830965834,14,2,17,0.7504602832816815,0.7904741204636184,0.8824799482664032,0.8774589228804524,0,NA,NA
176,Cropland,available on request,available on request,662,820.2,1.2750000000000057,5.36,64.03,23.49,3.52,-0.5692031808850987,-0.7604965693687687,0.5613929205990583,0.965665236051502,3588,233,52,353,22,7.50427923049152,3.9467908008761,2.51455421186491,5.41596318615613,4,3,12,0.7529004855245368,0.77507740485998,0.8611365944191925,0.8701487523415101,0,NA,NA
177,Other,available on request,available on request,753,1005.7,1.2250000000000056,5.66,74.87,21.61,2.99,0.21414520652446112,0.20469014309615652,0.13774521159518863,0.9457831325301204,3656,166,41,284,27,7.49250746701852,3.46653465513439,2.56190525817554,4.93469212295148,0,5,1,0.7688824837059398,0.8021812333912084,0.8619813539750635,0.8850039415628705,0,NA,NA
178,Grassland,available on request,available on request,893,1011,1.1450000000000045,4.34,35.23,24.45,3.96,-0.4292097558624289,-1.133558691894052,-0.5444984551542263,0.9585492227979274,3118,193,57,251,27,7.16303912927474,3.57928861362142,3.15495917465695,4.62687527015863,4,1,14,0.7470559603462364,0.7662201581513972,0.8544629024991861,0.862460631129638,0,NA,NA
179,Cropland,available on request,available on request,837,1056.7,1.1750000000000056,4.37,86.97,28.64,5.74,-0.41857896512420223,0.6426030860112825,0.5085826188402746,0.975,3570,200,38,464,26,7.51050277628078,3.9146823083735,2.14053168786647,5.36257766581861,3,0,15,0.7519025658177979,0.7852939176552396,0.8505865380880039,0.8671876394904564,0,NA,NA
180,Woodland,available on request,available on request,847,1055.5,1.1550000000000011,4.74,47,29.82,4.3,-0.8465003127918511,-0.7401266404952356,-0.7152753368697669,0.972972972972973,2360,111,30,87,13,6.53109793822109,2.84771759059223,2.73978045868186,4.00779397202447,6,1,10,0.7823825559392086,0.8274428944590684,0.9256580714821974,0.8961882334509755,0,NA,NA
201,Grassland,available on request,available on request,1366,1669,0.8550000000000011,4.52,133.4,29.07,15.08,0.9572759036713328,0.5787935200205461,0.4635689937544058,0.9761904761904762,3167,252,36,418,26,7.08295482726893,3.88028667138297,3.03588307847097,5.32842842413188,7,3,22,0.7494618559786413,0.7842371250840982,0.8577289263463601,0.8660631256814364,1,V,6
202,Woodland,available on request,available on request,876,1351,1.1550000000000011,4.7,88.1,25.01,6.52,1.461149768300046,1.1925350500901355,0.15833970238011638,0.963917525773196,3181,194,52,153,28,7.27092454329673,3.50061890016083,2.78591758696248,4.04698105630347,15,0,14,0.7431474171102106,0.795410137488851,0.9004908324144358,0.8638230746725801,1,V,6
203,Other,available on request,available on request,837,1343,1.1750000000000056,4.52,67.3,3.52,3.16,-0.30061561247472474,-0.2336343135335866,0.4244703564043242,0.9528795811518324,3333,191,34,249,20,7.34096164247381,3.82878381584138,3.06784951587251,4.82644975533166,3,3,13,0.7535060618084862,0.7654539927669808,0.8526108733969974,0.8825701335411448,1,V,6
204,Cropland,available on request,available on request,860,1335,1.1650000000000034,4.77,39.9,32.41,2.09,-0.04265883480257729,-0.04782963632780623,0.00911940473283211,0.9572192513368984,3350,187,39,175,29,7.30747049278674,3.22328927141326,2.59746749735513,4.30230309723697,9,2,12,0.7501600150020984,0.7633958877643033,0.8798090639558394,0.8632061581997836,1,V,6
205,Cropland,available on request,available on request,822,1288.2,1.1850000000000025,4.76,42.5,28.24,2.47,-0.24771782241583837,-0.24464542292772784,-0.0931289763918657,0.9588235294117649,3085,170,16,233,9,7.15313337800754,3.67710630984757,1.68574594264574,4.77510893508159,3,3,11,0.7770133260605393,0.7734429370387721,0.8554335203634752,0.9082539445112432,1,V,6
206,Cropland,available on request,available on request,942,1481.8000000000002,1.105000000000001,4.31,40.4,36.75,2.08,-0.1330845969855644,-0.578638682789541,-0.4644332731023028,0.9602272727272728,3204,176,37,205,14,7.19297464313254,3.78609712928503,2.19500527088001,4.87839428094557,0,3,13,0.7687398275568783,0.7629244885229156,0.8624630465346119,0.8976314654974269,1,V,6
207,Other,available on request,available on request,872,1421.6,1.1450000000000045,4.75,157.93,11.96,5.77,1.8886868705193247,0.9487443494610744,1.45330094828431,0.9583333333333334,3010,144,27,164,15,7.12924915015536,2.59219506034703,2.4175623346425,1.26183689379989,2,0,12,0.7609464669298954,0.8003985515043095,0.8864347793871978,0.9071878998849754,1,V,6
208,Woodland,available on request,available on request,555,1149,1.3250000000000055,4.84,68,35.3,4.08,0.7091814258406727,0.7093181882294657,-0.1276302186031416,0.9837837837837836,2951,185,49,180,23,7.07640996931459,3.73147818870835,3.30442323542317,4.08910803970272,10,0,12,0.758564373226263,0.8136978026164708,0.8883524498657546,0.8595277873295717,0,Not Reported,8
209,Cropland,available on request,available on request,1014,1577.1,1.055000000000001,4.48,48.57,34.52,3.53,-0.327512793860599,-0.6916989583523734,-0.2792795371032676,0.9744680851063828,3393,235,41,287,27,7.3952520848569,4.12389344167234,3.14240040716189,5.11913800568894,6,5,17,0.7500034453227461,0.7679561944117403,0.8481022910446121,0.8880616737744536,1,V,6
210,Grassland,available on request,available on request,784,1472.8000000000002,1.1450000000000045,4.52,72.13,28.44,13.97,0.9835326759765912,0.5923048869837988,-0.2034264313750929,0.972,3201,250,79,333,52,7.26669368542871,4.31225665302779,2.33515598972196,5.10380580650517,1,3,24,0.7422329056233273,0.8062674160191727,0.8597627201974919,0.8713693271588256,1,V,6
211,Woodland,available on request,available on request,750,1019.4,1.1950000000000045,4.46,50.4,32.64,3.95,-0.6229975436568475,-0.5225231762508826,-0.5488560143614705,0.983957219251337,2887,187,41,166,20,7.0096396396969904,3.70017857264833,2.17423210343125,4.55642066770869,14,0,9,0.7493379837062822,0.80217649880439,0.8857525269012824,0.8609946949669454,0,NA,NA
212,Grassland,available on request,available on request,792,1055.3,1.1750000000000056,4.28,88.9,21.82,5.44,-0.1583167147618371,1.4371550132047115,0.02656074913028312,0.9651567944250872,2839,287,57,382,36,7.06835232582636,4.02312014340366,3.39934938576605,4.93985366229549,2,2,17,0.7343923482900564,0.7825754604289056,0.8414380812611634,0.8756792971311009,0,NA,NA
213,Cropland,available on request,available on request,675,1038.2,1.2450000000000043,4.63,52.37,25.68,2.73,-0.558444308330749,0.44079301932942055,0.01258882926768408,0.9672897196261684,3524,214,40,301,24,7.43827139015665,3.89059582580771,2.52702179537691,5.19025198047511,2,4,21,0.7480913067373132,0.778705386420386,0.847859784119358,0.9120570739206602,0,NA,NA
214,Other,available on request,available on request,796,1220.7,1.1750000000000056,4.42,60.57,11.9,3.67,-0.28127525824011973,-0.0744283864271308,-0.12447629780035156,0.9689119170984456,3122,193,53,341,30,7.16058738499907,3.87563119113252,1.66756328014614,4.57474685229861,1,4,11,0.7400017388209611,0.7835596273997703,0.8620480317015684,0.8697530443667367,0,NA,NA
215,Woodland,available on request,available on request,872,1328.2,1.1250000000000058,4.61,47,24.07,1.38,-0.5807305443361878,-0.8500693879170316,-0.03171529882494589,0.972027972027972,3173,143,35,191,23,7.21515882767622,3.36042257936939,2.28598348647006,4.72686775764536,9,1,7,0.7585789934757994,0.7845950047731263,0.8689647693068356,0.912561364266742,0,NA,NA
216,Cropland,available on request,available on request,1031,1115.7,1.0250000000000057,4.42,58.53,24.98,2.28,-0.5306505542320121,-0.36893503485457424,0.2867653494778939,0.9506726457399104,3376,223,40,404,21,7.34961569884304,3.99696071530676,2.77063419722722,5.28282830528128,0,0,17,0.7618120176687186,0.7761264951193126,0.8478647969397825,0.8857820984717587,0,NA,NA
217,Woodland,available on request,available on request,687,1080,1.2450000000000043,4.75,41.8,43.38,3.31,-0.2582205313379419,-0.3329774652758582,-0.5719381431065771,0.9752475247524752,3020,202,56,199,34,7.11191959822146,3.75589541508324,3.46337455886661,4.68947566342975,13,0,14,0.7516775159256954,0.7955433927124571,0.8884478383761036,0.8788360664382554,0,NA,NA
218,Woodland,available on request,available on request,740,1342.8000000000002,1.2250000000000056,4.69,31.2,27.12,3.78,-0.9202754388788208,-0.7120688872259066,-0.6587210825106492,0.9830508474576272,2560,118,37,68,10,6.71060172150145,3.13147954710347,2.83646395589921,3.67149833790477,3,0,6,0.7758393703640523,0.817244020411894,0.9389492092566012,0.9089267588723752,0,Not Reported,8
219,Other,available on request,available on request,774,1349.5,1.2050000000000012,4.6,182.5,19.25,6.33,0.860317968866062,0.7288526195612008,0.989183206553873,0.9590909090909092,3244,220,47,379,35,7.23842800206571,3.71595157055025,3.29153056145376,4.18537543379579,2,3,24,0.7498404595407513,0.777029727854497,0.8602622563153285,0.882393781714885,0,NA,NA
220,Cropland,available on request,available on request,581,1085.2,1.3150000000000035,4.38,91.57,32.59,2.44,-0.6032729439738729,-0.681099362672849,-0.29530248909531825,0.9601990049751244,3224,201,58,369,36,7.28569526789338,4.10057832040781,2.78774207189357,5.34963283593152,0,0,17,0.7676215470986333,0.7853599845635441,0.844167405715329,0.8880458024859204,0,NA,NA
221,Cropland,available on request,available on request,622,1212.2,1.2850000000000024,3.71,89.7,43.22,3.99,-0.9709958380636124,-1.6679030152677217,-0.5908062848403295,0.9722222222222222,2756,180,9,125,5,6.88693485747099,3.18343990933614,1.07076311551541,3.99594215202874,2,0,18,0.775855209154159,0.7837938205235042,0.8915916739195783,0.957062427034076,0,NA,NA
222,Grassland,available on request,available on request,628,1123.9,1.2850000000000024,4.76,112.2,5.62,4.33,0.28971347803715597,1.0399819280366511,0.8012758614049138,0.976958525345622,2977,217,65,397,31,7.12275988565054,3.62530453558568,3.69349721196119,4.40721358742609,3,7,14,0.7506443147117244,0.8037817291049781,0.8669288684519262,0.888138661079144,0,NA,NA
225,Cropland,available on request,available on request,623,742.3000000000001,1.3150000000000035,4.83,56.23,30.63,3.23,-0.383868792954812,-0.9016145982009306,-0.24052217703040835,0.965686274509804,3231,204,25,262,11,7.26417126468269,3.69398412312591,2.50084040011968,4.93462749618854,1,1,14,0.7568955638437284,0.7743594009916374,0.8505431495559637,0.9109413779453208,0,Not Reported,8
226,Other,available on request,available on request,615,841.2,1.3250000000000055,5.55,58.07,14.78,2.79,-0.5789373989104628,-1.461940401101999,0.515472203482894,0.9342105263157896,3509,152,43,296,27,7.42981124985718,3.80834640219291,2.44427495194885,5.0954812289135,0,6,13,0.76763628595803,0.8019760844056646,0.8658852407055675,0.8969124534297417,0,NA,NA
227,Cropland,available on request,available on request,730,906,1.2650000000000037,3.91,43.2,15.22,1.71,-0.6358057252691687,-1.3973015726257465,-0.03033250799205074,0.9513274336283186,3167,226,36,359,16,7.2683552435656,3.86621972670866,2.4794023633044,5.31556649032516,1,0,21,0.7629213281464248,0.7820947587427539,0.8539744665512179,0.9189079941663614,1,V,6
228,Grassland,available on request,available on request,756,900,1.2550000000000012,4.1,31.83,23.68,2.38,-0.1695879145806796,-1.7317063462021762,-0.6108682320232468,0.966804979253112,3274,241,66,328,34,7.30496705964645,4.15289812456574,3.482077002086,5.19320388294885,3,4,18,0.7496121912410283,0.7691712869634871,0.8447435970918088,0.8789790863623408,0,NA,NA
230,Woodland,available on request,available on request,689,679.4000000000001,1.2550000000000012,5.31,0.04,36.92,3.22,-1.171571962112561,-1.249324981883304,-0.1206881032688462,0.9545454545454546,2749,110,20,116,9,6.93334448886791,2.68523525251766,2.39279626057948,3.07912416323965,3,0,8,0.7896758521027002,0.794380021662752,0.9056288737707964,0.905304906315498,0,NA,NA
231,Cropland,available on request,available on request,530,654.2,1.3750000000000058,4.14,48.87,27.06,0.61,-1.1700349803190828,-1.4004191007667832,-0.5240039276266742,0.9681528662420382,3107,157,29,305,19,7.17577798861333,3.48137978240273,1.08752835540897,5.07713214845008,1,0,11,0.7705396463902622,0.7873593384579529,0.8534202186648816,0.8790703627842971,0,NA,NA
232,Woodland,available on request,available on request,657,693.3000000000001,1.2750000000000057,5.81,0.07,25.27,4.19,-0.6381111979593863,-0.2107703621472247,0.14530427966672715,0.956896551724138,2222,116,30,90,6,6.92287960033056,3.33363164973858,2.5415851937709,4.0985225121881,7,2,8,0.8293625357380333,0.8312866382896197,0.9188832102886832,0.9436486037600088,0,NA,NA
233,Grassland,available on request,available on request,444,650.9000000000001,1.4050000000000011,4.65,31.93,27.54,1.12,-0.9451233112067235,-1.2846528107775308,-0.05790218983776672,0.9363636363636364,1672,110,14,201,10,6.48677063970628,3.28709847316615,2.32617698517415,4.66942855640923,0,3,7,0.8425216280563563,0.8113646295578213,0.8667151661639433,0.9138668741846052,0,NA,NA
234,Cropland,available on request,available on request,615,684.1,1.3350000000000022,5.13,56.8,21.41,1.78,0.3493996043505724,-0.1733600244547852,-0.29176851045829555,0.9735849056603774,3435,265,49,394,29,7.42385523460661,4.0892054554599,2.27271280678628,5.344544874207,2,2,17,0.7527130377425555,0.7748735514365401,0.8459325880198538,0.8775509463420531,0,NA,NA
235,Other,available on request,available on request,769,923.1,1.2250000000000056,5.09,53.93,18.4,4.8,-0.43074673765590743,-0.8062182370852111,0.43489058657171353,0.9608938547486032,3440,179,49,203,25,7.4304145627336,3.53294484847139,3.14344773892006,4.52003204909645,7,2,13,0.7424958630786538,0.7756395623214818,0.87132147145723,0.886511543584771,0,NA,NA
236,Cropland,available on request,available on request,801,943.2,1.2250000000000056,4.5,51.1,28.42,3.89,-0.2990786306812461,-0.08419871962113949,-0.18202336200655167,0.965686274509804,3084,204,48,212,23,7.14539527940489,3.75628230218307,2.59552133929918,4.83706399343638,6,3,13,0.7369238904875708,0.7587220478527562,0.8691944738820072,0.8875774899226345,0,NA,NA
238,Woodland,available on request,available on request,715,917.8,1.2550000000000012,4.9,46.5,21.9,4.18,-0.805898377080793,-1.2962936608561615,-0.6500100285205587,0.9580838323353292,2394,167,38,110,16,6.62895517166419,3.51046093944995,2.84445707281543,3.14177386001689,7,0,13,0.7642082043401475,0.7877447756442686,0.9114326344953364,0.8751742066938221,0,NA,NA
239,Woodland,available on request,available on request,98,1466.5,1.5350000000000024,4.91,77,40.68,7.63,-0.02972257137413295,0.10929378198043713,-0.788426424832687,0.9727891156462584,2340,147,36,135,16,6.67857979395817,3.49450328708716,2.88933760733445,1.10676762652702,1,2,17,0.7809984364839071,0.8160177922951546,0.9146520324914232,0.8915319671766286,0,NA,NA
240,Cropland,available on request,available on request,106,1568.5,1.5250000000000057,4.99,78.13,44.1,5.94,1.810941208132536,0.3254444781110675,0.04115866579214702,0.9693486590038314,3633,261,67,470,41,7.52343991060022,4.30855142687443,3.02951394030876,5.33454254379362,4,4,21,0.7466967415201102,0.7816468450622743,0.853080673184159,0.8834228105884191,0,NA,NA
242,Cropland,available on request,available on request,29,1342.5,1.5650000000000035,5.3,79.3,16.09,2.77,-0.4096132379955775,0.2103016937500217,0.1613058458399314,0.971830985915493,3592,213,44,349,36,7.5216367467574,4.00549401586349,2.70330673396123,5.18175842224052,1,2,12,0.7654558690263722,0.790406514918608,0.8751497276793678,0.9009615845718087,0,NA,NA
243,Other,available on request,available on request,25,1331.8000000000002,1.5750000000000055,5.47,160.93,26.72,8.28,0.940497185759192,0.7988910067777286,1.0793377429642583,0.9787234042553192,2871,235,57,292,30,6.89460500718944,3.07827767186585,2.67622806336368,5.18324813988076,2,4,17,0.7740087524958416,0.8193112566173509,0.8827900674651453,0.888766873663922,0,NA,NA
246,Woodland,available on request,available on request,9,1373.9,1.5750000000000055,5.04,44.3,4.68,1.97,-1.3946904857991953,0.9327389599849928,-0.7334014022734006,0.9813664596273292,2676,161,51,218,23,6.90514574187378,3.69671296156885,3.40618335859671,4.28261999778774,6,2,7,0.7611229068725192,0.8041485581615085,0.9011321487255578,0.873643523854238,0,NA,NA
247,Cropland,available on request,available on request,137,1638.8000000000002,1.5150000000000037,5.15,118.73,14.46,4.54,0.03713613664218334,0.9664082639081882,0.05663875950563427,0.9574468085106383,3820,188,40,411,19,7.59672500070803,3.67166905103098,1.3915938712349,4.82199325240824,0,1,18,0.7647655837659431,0.8103543319003862,0.8693139405344589,0.9207527593978232,0,NA,NA
248,Other,available on request,available on request,209,1730.2,1.4750000000000056,5.71,130.77,24.68,8.59,0.6692198992102308,-0.01249557237729781,0.9909065644339992,0.9667774086378738,3823,301,69,426,41,7.63711607429458,4.13756425587088,3.64963972787941,5.52936980133637,2,5,22,0.7605891552814508,0.8007079545056861,0.8647836008194595,0.9049043601404158,0,NA,NA
249,Woodland,available on request,available on request,199,1675,1.4750000000000056,4.42,0.11,44.16,7.59,0.16995697996195328,0.0633663574066865,-0.4552648449635201,0.9748953974895398,3346,239,50,363,32,7.31612757421922,4.18123934547021,3.25983959186885,3.88702680943604,8,1,19,0.7545022154134521,0.7870986007639477,0.8761265075522582,0.9065147489939224,0,NA,NA
251,Cropland,available on request,available on request,379,956.5,1.4150000000000034,5.2,502,41.36,2.13,-0.8619982125427597,-0.8552694248562809,2.2098323452489206,0.9695121951219512,3496,164,20,427,16,7.42679990839136,3.27522395237523,1.55302438863922,4.97724867963031,1,0,12,0.7894943459739376,0.8002302052642287,0.8666626051056407,0.9501197625201858,0,NA,NA
252,Woodland,available on request,available on request,604,1231.7,1.2750000000000057,4.41,0.07,36.69,3.87,-0.8363818493181174,-1.1555871457386162,-0.7967427319720377,0.9825581395348836,2561,172,42,118,26,6.76078236484209,3.45829998248297,3.25878559491919,4.11546353042744,10,0,11,0.7631900757258668,0.801363919474036,0.9054843018530068,0.8906048965920037,0,NA,NA
253,Cropland,available on request,available on request,793,1232.6,1.1550000000000011,4.77,32.8,30.45,3.01,-0.4873589003823668,-0.16068415503333056,-0.01901298127299686,0.9642857142857144,3075,196,46,330,21,7.1895503918472,4.03118103605028,3.04976991120724,5.32730823297746,3,3,9,0.7799528559042439,0.781002574659423,0.8521380827203144,0.8702054024689811,0,NA,NA
254,Other,available on request,available on request,824,1288.7,1.1350000000000022,4.66,69.7,30.18,6.41,-0.35031135713053063,-0.08711049090486774,-0.19858592914739512,0.9655172413793104,3525,232,73,304,44,7.46595418451202,3.86925837772294,3.52784808745355,4.0208881810859,8,5,17,0.7438145409832487,0.7702076289756902,0.8477418294074578,0.8785975475621712,0,NA,NA
255,Grassland,available on request,available on request,885,1479.4,1.0950000000000046,4.48,55.2,37.26,8.65,0.9331965222401688,-0.35791769040415117,-0.4884075271025112,0.9735449735449736,2910,189,57,316,38,6.9907024217219504,3.50950040597951,3.49810035861897,4.9433746427404,5,3,11,0.7479241264466147,0.7844970640912134,0.8649134901523047,0.8660344404290902,0,NA,NA
256,Grassland,available on request,available on request,983,1442.3000000000002,1.0350000000000024,4.35,67.6,45.29,15.2,1.779561163182349,0.9441678181500331,-0.3563325801842269,0.9645669291338582,2958,254,73,326,44,7.16735980067415,4.1649601690172,3.56709405211791,5.02932660421158,2,5,22,0.7368154819930538,0.7871794022096908,0.8577109782968952,0.8667734395527126,0,NA,NA
257,Other,available on request,available on request,1018,1447.4,1.0150000000000037,4.64,67.37,38.84,20.14,1.8351486713798224,0.85188898517535006,-0.13809230942882084,0.9627906976744186,3073,215,64,275,51,7.20398620458801,3.95766856138724,2.17744128071631,5.10035584171882,7,2,15,0.7346355694302983,0.7894532454599369,0.8673290047831448,0.8709635999505424,0,NA,NA
258,Cropland,available on request,available on request,1109,1421.3000000000002,0.9550000000000012,4.28,59.93,40.81,5.46,-0.18431732343484897,0.22339531194237583,0.34152487602402704,0.9550561797752808,3415,178,37,347,27,7.45261322530352,3.70927738704733,2.89903030144419,5.33041261320999,2,2,15,0.7471191636395896,0.7793122019330732,0.8404460997162638,0.8726993624975609,0,Not Reported,8
259,Woodland,available on request,available on request,1038,1338.9,0.9950000000000044,4.86,0.13,27.2,10.94,2.1442100936851314,1.213939998306493,-0.3142949384600734,0.9796747967479676,2883,246,47,225,30,7.06221646875361,3.92890501835791,3.21587189404793,4.23627309997539,14,2,22,0.7394581547147124,0.799029918480031,0.8829618188197811,0.8562567953189928,1,II,3
261,Other,available on request,available on request,292,1356.6,1.4150000000000034,4.48,82.1,27.39,3.9,-0.00602743539133892,0.6538261873190145,-0.0988649068814184,0.9552238805970148,3286,201,74,337,30,7.3186938373553,3.65665389109056,3.23495452281641,4.70119902246166,3,2,16,0.739080103172171,0.7811607300716797,0.8589618508613183,0.8858395445516574,0,NA,NA
262,Woodland,available on request,available on request,514,1909.2,1.2850000000000024,3.7,0.2,15.9,12.14,1.6760710557547942,1.0246000441887764,-0.49309250648225406,1,2423,166,60,128,34,6.73919186967148,3.60877858480797,3.49946668423324,4.2154384289278,10,0,18,0.7678744332649315,0.836607399513707,0.9095905125368824,0.8833039783889188,0,NA,NA
263,Cropland,available on request,available on request,473,2138.5,1.305000000000001,4.7,122.1,24.04,6.95,0.9539457764521292,1.0341646205254769,0.7681595136133669,0.9692982456140352,3468,228,70,343,33,7.44849387073846,4.17298355928631,3.01032359432163,4.653544751524,1,6,14,0.7418701703836628,0.7762737170003945,0.8615134852526732,0.8949395021001461,0,NA,NA
264,Grassland,available on request,available on request,820,1843.7,1.1250000000000058,3.97,90.17,29.24,13.07,1.0438592113706238,1.089656621435928,-0.3173946505138744,0.9553571428571428,2691,224,73,231,54,6.83211692683434,4.04382102302351,3.23780535466476,4.73936570714298,4,2,16,0.7490563558919018,0.7960660659634725,0.8753654216850647,0.8710751401983273,0,NA,NA
265,Cropland,available on request,available on request,421,2029.6,1.3350000000000022,4.26,150.2,30.34,9.72,0.40562752162866217,0.8683121234223311,0.22205750517651496,0.9523809523809524,3391,189,47,508,29,7.35401522951561,4.01539765026863,2.06609928668604,5.28100022551879,3,0,14,0.7553050036043063,0.791863380645329,0.8538274543580674,0.863890909115276,0,NA,NA
266,Woodland,available on request,available on request,653,1791.3000000000002,1.2150000000000034,4.42,73.3,36.14,15.78,1.6469964834948254,1.5585328538478294,-0.5623211880222836,0.9836065573770492,2386,183,70,140,28,6.72911732551215,3.71728973709575,3.54293816450917,4.25326467046438,7,0,22,0.7709871810981609,0.8179547454249163,0.9206004322875408,0.8660473184196322,0,NA,NA
267,Woodland,available on request,available on request,494,1532.4,1.3150000000000035,4.62,77.9,29.76,19.73,1.1436349461306057,1.2316039127536056,-0.5254735655419482,0.9845360824742267,2678,194,63,174,33,6.92073824930155,3.6224745062697,3.3137741104422,4.74356684875707,9,0,20,0.7550021050119858,0.8163494351805834,0.8892305804973611,0.8699759308225892,0,NA,NA
268,Cropland,available on request,available on request,226,1469.4,1.4550000000000012,5.06,98.1,33.04,4.94,0.0352149094003351,0.36223131017529847,0.4805726219546012,0.965065502183406,3644,229,45,446,30,7.5363308522401,3.89220166185314,2.68199726396695,5.46665614229825,2,4,15,0.7505664652909348,0.779141692346224,0.8564876270271675,0.8826810900905684,0,NA,NA
269,Cropland,available on request,available on request,324,1328,1.4050000000000011,4.72,58.73,38.36,2.85,-0.2000713868180039,0.7722922566784041,-0.1657694587904901,0.9572192513368984,3680,187,28,494,19,7.55922974571464,3.42829103951767,2.54874192713684,4.559732669442,1,5,14,0.7603419941777628,0.8104042614642275,0.8580032190386766,0.9068641050141488,0,NA,NA
270,Grassland,available on request,available on request,809,1606.7,1.1350000000000022,4.76,86.03,38.77,12.87,0.6580767812075113,0.9888544665236516,0.1394665273259511,0.9741379310344828,2820,232,46,332,33,6.98608659255953,3.60750130548646,2.51633237741733,4.68065607750062,7,4,11,0.7489908419925706,0.7885976460317233,0.863778062543087,0.8840092205862552,0,NA,NA
271,Woodland,available on request,available on request,518,1304.5,1.305000000000001,4.51,59.6,34.3,6.69,1.0631995656052284,-0.6206193167367394,-0.6894867133362538,0.967391304347826,2628,184,47,162,24,6.78209971360853,3.51824692496651,2.10721648430467,3.00083864511018,6,0,15,0.7691397018711021,0.7985243635266578,0.8911838888504383,0.8864741280780823,0,NA,NA
272,Other,available on request,available on request,607,1490.2,1.2650000000000037,5.46,52.83,20.95,2.62,-0.7987257953778933,0.4775798513936525,-0.200209308614488,0.9689119170984456,3515,193,61,309,32,7.44562631593538,3.70630899730875,3.25935990010858,4.09235862248688,4,7,13,0.7883969608394347,0.7852368267792192,0.8598891918135486,0.8817283599830934,0,NA,NA
273,Other,available on request,available on request,330,1554.7,1.3950000000000045,5.74,60.7,21.76,2.36,-0.2778170492047931,-0.05135867818345983,-0.12247238509711394,0.9680851063829788,3832,188,44,358,26,7.61086999823174,3.86016723377718,1.99639640148902,5.24289039262495,1,4,10,0.7584551264794391,0.7883728427248929,0.8578577014809596,0.8912525624936554,0,NA,NA
274,Cropland,available on request,available on request,588,1340.4,1.2650000000000037,4.57,90.07,38.11,5.17,-0.00922948079441913,0.6089337820880879,0.01089604989082005,0.9675675675675676,3438,185,53,339,25,7.41337117814553,3.94251567271776,0.694071086817772,5.26065959330537,1,4,14,0.740432511671723,0.7859104192700561,0.8656962270092449,0.8947062698703165,0,NA,NA
275,Grassland,available on request,available on request,977,1744.3000000000002,1.055000000000001,4.21,112.2,24.27,0,1.6731251739839603,0.672737113022542,-0.33826242834288445,0.96875,2984,224,66,304,31,7.12070516907171,4.26888575995445,2.79205740791852,4.96468619148438,4,2,16,0.7402576618338917,0.7910514017018673,0.8706902367474485,0.8757859345617687,1,V,6
276,Woodland,available on request,available on request,503,1609.8000000000002,1.305000000000001,4.48,76.9,38.1,7.04,-0.31470461224827784,-0.2882908169022401,-0.5005982344086237,0.9891304347826086,2564,184,52,142,25,6.80969371806935,3.66038163800968,2.20123114730039,4.61891927842258,7,1,21,0.7714893623454734,0.8165631997894021,0.9167517634646096,0.8851542490135068,0,Not Reported,8
277,Cropland,available on request,available on request,673,1659.7,1.2150000000000034,5.59,65.53,33.43,3.04,-0.21223915934970905,0.6473791391233504,-0.07562853708176315,0.9466666666666668,2388,150,41,260,24,7.04413193850215,3.69084059025318,2.6619919130349,5.11282393752033,0,3,6,0.8356119066037875,0.804389719901102,0.8717980585933244,0.8754287053349066,0,Not Reported,8
278,Woodland,available on request,available on request,502,1540.6,1.2950000000000046,4.97,33.5,19.15,3.97,-0.8723728396487398,-0.8637865117375925,-0.6159890659494064,0.967479674796748,1715,123,23,104,12,6.54105822460959,4.09903714518643,2.89072223308461,4.15848676683323,4,1,10,0.8290725186164102,0.8110165667004866,0.9180962336631512,0.9095190087668676,0,Not Reported,8
279,Cropland,available on request,available on request,652,717.5,1.2650000000000037,4.61,35.57,36.02,2.73,-0.5758634353235057,-0.8843621974684343,-0.6149282871307165,0.9560975609756096,3430,205,52,305,27,7.41641489975227,3.82269913860243,1.92558730015176,5.15108791941064,0,4,8,0.7537430911466104,0.7888838085928068,0.8672024904114064,0.90542816320486,0,NA,NA
281,Grassland,available on request,available on request,889,902.2,1.1350000000000022,4.53,72.07,21.87,4.11,-0.12181339716672192,0.9277509149593344,-0.3666150345368171,0.9747474747474748,3462,198,65,341,29,7.39490525995998,3.63371013055789,3.08432581552803,4.30450622509887,0,6,6,0.7405683405011304,0.7804870755856129,0.8712382342908244,0.8752191855258469,0,NA,NA
