"","lc","fns","Label","Group_function","Organism","effect_mean","effect_SD","effect_median","effect_ci_2.5","effect_ci_17","effect_ci_83","effect_ci_97.5"
"28","Grassland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",-0.0617316493441725,0.383304892568258,-0.0628278400239004,-0.698574558690751,-0.423480234450634,0.293948124734399,0.666348527588388
"29","Grassland","Fungi_richness","Fungal Richness","Richness","Fungi",0.267039175619489,0.502102118255677,0.180183919286191,-0.457722144479636,-0.152529667786645,0.729978611400911,1.4387856972222
"30","Grassland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",0.180897021224833,0.396634787499144,0.16612702015149,-0.446981627711394,-0.163221126168563,0.559070025884648,0.986321308390987
"31","Grassland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",0.161073437646635,0.358764262809046,0.127784308932627,-0.374540378902172,-0.192488539744456,0.495134309023586,0.928594985137523
"32","Grassland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",0.253108510362608,0.311843056756417,0.252282039720594,-0.236993016467574,-0.0287488924533137,0.527846870608493,0.869554183908214
"33","Grassland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",-0.413390238099568,0.444050081962241,-0.397964022522162,-1.18825577781929,-0.836408125492657,0.0336737414836926,0.444032917090957
"34","Grassland","Nematode_richness","Nematode Richness","Richness","Nematodes",-0.0425869428323959,0.386189705428052,-0.0378295469827181,-0.684401397339332,-0.420957699504422,0.317978199939511,0.691780991984734
"35","Grassland","Nutrient_service","Nutrient cycling","Function","Function",-1.02567832187943,0.354755103318835,-1.0044769838201,-1.61154897853996,-1.35169297214968,-0.690476996100041,-0.395068375576781
"36","Grassland","OM_decomposition_service","Decomposition (OM)","Function","Function",0.518663589719016,0.283255241595682,0.523024406516473,0.0579412366284188,0.239242360953159,0.800007543839573,1.0345158768562
"37","Grassland","Pathogen_control","Pathogen control","Function","Function",-0.636395275659441,0.289868986884692,-0.653024021793433,-1.09099293997548,-0.914035766230742,-0.374014002645613,0.00696890547028456
"38","Grassland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",0.428785098133935,0.278908587156137,0.428691618193862,-0.0119068660703784,0.15666792317116,0.695984945811485,1.00195181692265
"39","Grassland","Protist_richness","Protist Richness","Richness","Protists",-0.542755002897387,0.388838050757341,-0.516880324338136,-1.21401334329091,-0.902016618958913,-0.179907682295731,0.204690331909782
"40","Grassland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.763500757244022,0.360468710334356,0.760260706006985,0.186410553549516,0.460697234213892,1.08307360887051,1.49468825309634
"41","Grassland","Soil_carbon_service","Soil carbon","Function","Function",-0.00279752728026765,0.286610012349022,-0.0425409482424071,-0.451184467876509,-0.274709140996115,0.328042011144042,0.534802709278825
"42","Grassland","Soil_stability_service","Soil stability","Function","Function",0.290058861858878,0.324293977692046,0.296842481918114,-0.256804005489375,-0.00330666268959705,0.593444772462984,0.9161843947472
"43","Woodland","Arbuscularmycorrhizal_richness","AM fungi Richness","Richness","Fungi",0.433988138324924,0.376369669039963,0.5,-0.353553390593274,0,0.797724035217466,1.0914103126635
"44","Woodland","Bac_JaccDist_av","Bacterial Dissimilarity","Dissimilarity","Bacteria",-0.080251652127519,0.565435538455749,0.0622918201911817,-1.22749428345536,-0.569300857708589,0.425799695718057,0.678535636474501
"45","Woodland","Bac_richness","Bacterial Richness","Richness","Bacteria",0.548706528263138,0.548874439443608,0.45707315262085,-0.188475647463233,0.0339467274545695,1.08579006745271,1.81512357093868
"46","Woodland","Bac_shannonDiv","Bacterial Shannon","Shannon","Bacteria",0.464757326382483,0.519499200192966,0.394457523334131,-0.257415933815157,-0.0213519513604671,0.949744622065587,1.69946065551375
"47","Woodland","Decomposer_richness","Decomposer Richness","Richness","Decomposers",0.208603119304944,0.435445154843252,0.242944518800908,-0.52864851131382,-0.172320247079696,0.595290660053906,0.970538148527448
"48","Woodland","Ectomycorrhizal_richness","EM fungi Richness","Richness","Fungi",0.337805075831428,0.50056966144752,0.322277670006009,-0.472701224858692,-0.0982548918549998,0.790371860394248,1.36723067686121
"49","Woodland","Fungi_JaccDist_av","Fungal Dissimilarity","Dissimilarity","Fungi",-0.408275409000825,0.562245621836481,-0.368516248251383,-1.38893713385657,-0.934333799933173,0.121907273075243,0.552255687267044
"50","Woodland","Fungi_richness","Fungal Richness","Richness","Fungi",0.371841153463968,0.497405543282242,0.364078274057737,-0.374074293623584,-0.100905021546058,0.81182223397228,1.40084490732625
"51","Woodland","Fungi_shannonDiv","Fungal Shannon","Shannon","Fungi",0.330662970227768,0.501481166064308,0.310837713127314,-0.434247730933789,-0.135501546054901,0.791171810963825,1.40866939198671
"52","Woodland","Invertebrate_JaccDist_av","Invertebrate Dissimilarity","Dissimilarity","Invertebrates",0.696523969087518,0.454026378098868,0.672596315371857,-0.00847095062432745,0.263869995272853,1.11449469225354,1.61259718759099
"53","Woodland","Invertebrate_richness","Invertebrate Richness","Richness","Invertebrates",-0.455153001136854,0.467141586239774,-0.436370336807453,-1.19233178013521,-0.908462697906064,-0.0409488706710535,0.455612712727555
"54","Woodland","Invertebrate_shannonDiv","Invertebrate Shannon","Shannon","Invertebrates",-0.440240074429022,0.538209429076715,-0.388522872454116,-1.36230828582012,-0.974879949308803,0.062342729828856,0.51557129219389
"55","Woodland","Nematode_richness","Nematode Richness","Richness","Nematodes",-0.454444964987693,0.443551424950493,-0.449936099044702,-1.14095477910805,-0.896489361604192,-0.0546256796070225,0.426629287036526
"56","Woodland","Nutrient_service","Nutrient cycling","Function","Function",0.528845081862961,0.485806520296545,0.490991849200234,-0.194077064379461,0.0782562104825835,0.930898146535148,1.65638998387312
"57","Woodland","OM_decomposition_service","Decomposition (OM)","Function","Function",-0.200585198079091,0.455127135969799,-0.202481963414936,-0.953036761199546,-0.622571502799123,0.215053733806349,0.649403151261715
"58","Woodland","Pathogen_control","Pathogen control","Function","Function",-0.328304647199812,0.50211498181959,-0.292626374027487,-1.20590482573044,-0.796187401547242,0.132354312697725,0.524977491107393
"59","Woodland","Protist_JaccDist_av","Protist Dissimilarity","Dissimilarity","Protists",-0.091036604081483,0.511288887164581,-0.061647595584774,-0.977257274490289,-0.534128690182493,0.379258748897606,0.784884381320327
"60","Woodland","Protist_richness","Protist Richness","Richness","Protists",0.0073172533206604,0.465046358843344,-0.0125152858531734,-0.71482082844354,-0.413441380124385,0.437141350458098,1.01736660730282
"61","Woodland","Protist_shannonDiv","Protist Shannon","Shannon","Protists",0.624758354651073,0.497322111982568,0.639054713192439,-0.220744329340518,0.158476701013521,1.05706537938324,1.53285777552159
"62","Woodland","Soil_carbon_service","Soil carbon","Function","Function",-0.676878382456927,0.458028005507702,-0.676893753954232,-1.40483789220323,-1.07697937731551,-0.258603117188308,0.278474787635876
"63","Woodland","Soil_stability_service","Soil stability","Function","Function",-0.105409317712723,0.487112200933309,-0.0655643801460642,-0.91824195149797,-0.548063525142876,0.323998129084779,0.734033289787972
"64",NA,"Water_regulation_service","Water regulation","Function","Function",NA,NA,NA,NA,NA,NA,NA
